0 1 0.459672
0 0.875 0.382224
0.125 0.875 0.275806
0.125 1 0.361525
0 1 0.459672
0 0.875 0.382224
0 0.75 0.312657
0.125 0.75 0.202067
0.125 0.875 0.275806
0 0.875 0.382224
0.125 1 0.361525
0.125 0.875 0.275806
0.25 0.875 0.177936
0.25 1 0.27768
0.125 1 0.361525
0.125 0.875 0.275806
0.125 0.8125 0.237467
0.1875 0.8125 0.185481
0.1875 0.875 0.226086
0.125 0.875 0.275806
0.125 0.8125 0.237467
0.125 0.75 0.202067
0.1875 0.75 0.148339
0.1875 0.8125 0.185481
0.125 0.8125 0.237467
0.1875 0.875 0.226086
0.1875 0.8125 0.185481
0.25 0.8125 0.134494
0.25 0.875 0.177936
0.1875 0.875 0.226086
0.1875 0.8125 0.185481
0.1875 0.75 0.148339
0.25 0.75 0.0958152
0.25 0.8125 0.134494
0.1875 0.8125 0.185481
0 0.75 0.312657
0 0.6875 0.283136
0.0625 0.6875 0.225589
0.0625 0.75 0.256689
0 0.75 0.312657
0 0.6875 0.283136
0 0.625 0.257034
0.0625 0.625 0.19779
0.0625 0.6875 0.225589
0 0.6875 0.283136
0.0625 0.75 0.256689
0.0625 0.6875 0.225589
0.125 0.6875 0.169623
0.125 0.75 0.202067
0.0625 0.75 0.256689
0.0625 0.6875 0.225589
0.0625 0.625 0.19779
0.125 0.625 0.139841
0.125 0.6875 0.169623
0.0625 0.6875 0.225589
0 0.625 0.257034
0 0.5625 0.235048
0.0625 0.5625 0.174044
0.0625 0.625 0.19779
0 0.625 0.257034
0 0.5625 0.235048
0 0.5 0.218617
0.0625 0.5 0.156093
0.0625 0.5625 0.174044
0 0.5625 0.235048
0.0625 0.625 0.19779
0.0625 0.5625 0.174044
0.125 0.5625 0.113735
0.125 0.625 0.139841
0.0625 0.625 0.19779
0.0625 0.5625 0.174044
0.0625 0.5 0.156093
0.125 0.5 0.0941704
0.125 0.5625 0.113735
0.0625 0.5625 0.174044
0.125 0.75 0.202067
0.125 0.6875 0.169623
0.1875 0.6875 0.115113
0.1875 0.75 0.148339
0.125 0.75 0.202067
0.125 0.6875 0.169623
0.125 0.65625 0.154387
0.15625 0.65625 0.12669
0.15625 0.6875 0.142266
0.125 0.6875 0.169623
0.125 0.65625 0.154387
0.125 0.625 0.139841
0.15625 0.625 0.111681
0.15625 0.65625 0.12669
0.125 0.65625 0.154387
0.15625 0.6875 0.142266
0.15625 0.65625 0.12669
0.1875 0.65625 0.0992469
0.1875 0.6875 0.115113
0.15625 0.6875 0.142266
0.15625 0.65625 0.12669
0.15625 0.625 0.111681
0.1875 0.625 0.0838294
0.1875 0.65625 0.0992469
0.15625 0.65625 0.12669
0.1875 0.75 0.148339
0.1875 0.71875 0.131402
0.21875 0.71875 0.104678
0.21875 0.75 0.121979
0.1875 0.75 0.148339
0.1875 0.71875 0.131402
0.1875 0.6875 0.115113
0.21875 0.6875 0.0881415
0.21875 0.71875 0.104678
0.1875 0.71875 0.131402
0.21875 0.75 0.121979
0.21875 0.71875 0.104678
0.25 0.71875 0.0780954
0.25 0.75 0.0958152
0.21875 0.75 0.121979
0.21875 0.71875 0.104678
0.21875 0.6875 0.0881415
0.25 0.6875 0.0613161
0.25 0.71875 0.0780954
0.21875 0.71875 0.104678
0.1875 0.6875 0.115113
0.1875 0.65625 0.0992469
0.21875 0.65625 0.0720388
0.21875 0.6875 0.0881415
0.1875 0.6875 0.115113
0.1875 0.65625 0.0992469
0.1875 0.625 0.0838294
0.21875 0.625 0.0562901
0.21875 0.65625 0.0720388
0.1875 0.65625 0.0992469
0.21875 0.6875 0.0881415
0.21875 0.65625 0.0720388
0.25 0.65625 0.0450239
0.25 0.6875 0.0613161
0.21875 0.6875 0.0881415
0.21875 0.65625 0.0720388
0.21875 0.625 0.0562901
0.25 0.625 0.0290227
0.25 0.65625 0.0450239
0.21875 0.65625 0.0720388
0.125 0.625 0.139841
0.125 0.59375 0.126189
0.15625 0.59375 0.0974449
0.15625 0.625 0.111681
0.125 0.625 0.139841
0.125 0.59375 0.126189
0.125 0.5625 0.113735
0.15625 0.5625 0.0842955
0.15625 0.59375 0.0974449
0.125 0.59375 0.126189
0.15625 0.625 0.111681
0.15625 0.59375 0.0974449
