0.28114 0.570313
0.28125 0.570345
0.275105 0.566406
0.275391 0.566799
0.276867 0.568359
0.277344 0.568741
0.275391 0.566799
0.276867 0.568359
0.274123 0.564453
0.275105 0.566406
0.273478 0.5625
0.274123 0.564453
0.277344 0.568741
0.279297 0.569744
0.279297 0.569744
0.28114 0.570313
0.28125 0.570345
0.283203 0.570748
0.283203 0.570748
0.285156 0.571063
0.285156 0.571063
0.287109 0.571324
0.287109 0.571324
0.289063 0.571542
0.289063 0.571542
0.291016 0.571724
0.291016 0.571724
0.292969 0.571873
0.292969 0.571873
0.294922 0.571994
0.294922 0.571994
0.296875 0.572091
0.296875 0.572091
0.298828 0.572165
0.298828 0.572165
0.300781 0.572216
0.300781 0.572216
0.302734 0.572245
0.302734 0.572245
0.304688 0.572251
0.304688 0.572251
0.306641 0.572234
0.306641 0.572234
0.308594 0.572193
0.308594 0.572193
0.310547 0.572128
0.310547 0.572128
0.3125 0.572042
0.273093 0.560547
0.273438 0.5623
0.27284 0.558594
0.273093 0.560547
0.272683 0.556641
0.27284 0.558594
0.272601 0.554688
0.272683 0.556641
0.272582 0.552734
0.272601 0.554688
0.272617 0.550781
0.272582 0.552734
0.272704 0.548828
0.272617 0.550781
0.27284 0.546875
0.272704 0.548828
0.273438 0.5623
0.273478 0.5625
0.273026 0.544922
0.27284 0.546875
0.273262 0.542969
0.273026 0.544922
0.273438 0.541785
0.273262 0.542969
0.273553 0.541016
0.273438 0.541785
0.273904 0.539063
0.273553 0.541016
0.274317 0.537109
0.273904 0.539063
0.274798 0.535156
0.274317 0.537109
0.275349 0.533203
0.274798 0.535156
0.275391 0.533075
0.275349 0.533203
0.275994 0.53125
0.275391 0.533075
0.276732 0.529297
0.275994 0.53125
0.277344 0.527877
0.276732 0.529297
0.277582 0.527344
0.277344 0.527877
0.27857 0.525391
0.277582 0.527344
0.279297 0.524129
0.27857 0.525391
0.279721 0.523438
0.279297 0.524129
0.281073 0.521484
0.279721 0.523438
0.28125 0.521257
0.281073 0.521484
0.28269 0.519531
0.28125 0.521257
0.283203 0.518978
0.28269 0.519531
0.284643 0.517578
0.283203 0.518978
0.285156 0.517126
0.284643 0.517578
0.287043 0.515625
0.285156 0.517126
0.287109 0.515576
0.287043 0.515625
0.289063 0.514242
0.287109 0.515576
0.289984 0.513672
0.289063 0.514242
0.291016 0.513059
0.289984 0.513672
0.292969 0.511978
0.291016 0.513059
0.293463 0.511719
0.292969 0.511978
0.294922 0.510971
0.293463 0.511719
0.296875 0.51002
0.294922 0.510971
0.297418 0.509766
0.296875 0.51002
0.298828 0.509113
0.297418 0.509766
0.300781 0.508241
0.298828 0.509113
0.301773 0.507813
0.300781 0.508241
0.302734 0.507401
0.301773 0.507813
0.304688 0.506589
0.302734 0.507401
0.306503 0.505859
0.304688 0.506589
0.306641 0.505804
0.306503 0.505859
0.308594 0.505048
0.306641 0.505804
0.310547 0.504315
0.308594 0.505048
0.311672 0.503906
0.310547 0.504315
0.3125 0.503607
0.311672 0.503906
0.3125 0.572042
0.314453 0.571933
0.314453 0.571933
0.316406 0.571804
0.316406 0.571804
0.318359 0.571655
0.318359 0.571655
0.320313 0.571487
0.320313 0.571487
0.322266 0.571303
0.322266 0.571303
0.324219 0.571103
0.324219 0.571103
0.326172 0.570888
0.326172 0.570888
0.328125 0.570659
0.328125 0.570659
0.330078 0.570415
0.330078 0.570415
0.33086 0.570313
0.33086 0.570313
0.332031 0.570158
0.332031 0.570158
0.333984 0.569888
0.333984 0.569888
0.335938 0.569606
0.335938 0.569606
0.337891 0.569313
0.337891 0.569313
0.339844 0.569008
0.339844 0.569008
0.341797 0.568692
0.341797 0.568692
0.34375 0.568365
0.34375 0.568365
0.34378 0.568359
0.34378 0.568359
0.345703 0.568025
0.345703 0.568025
0.347656 0.567672
0.347656 0.567672
0.349609 0.567308
0.349609 0.567308
0.351563 0.566933
0.351563 0.566933
0.353516 0.566547
0.353516 0.566547
0.354205 0.566406
0.354205 0.566406
0.355469 0.566149
0.355469 0.566149
0.357422 0.565739
0.357422 0.565739
0.359375 0.565317
0.359375 0.565317
0.361328 0.564883
0.361328 0.564883
0.363208 0.564453
0.363208 0.564453
0.363281 0.564436
0.363281 0.564436
0.365234 0.563976
0.365234 0.563976
0.367188 0.563504
0.367188 0.563504
0.369141 0.563018
0.369141 0.563018
0.371094 0.56252
0.371094 0.56252
0.371169 0.5625
0.314453 0.502926
0.3125 0.503607
0.316406 0.502269
0.314453 0.502926
0.317379 0.501953
0.316406 0.502269
0.318359 0.501637
0.317379 0.501953
0.320313 0.501029
0.318359 0.501637
0.322266 0.500447
0.320313 0.501029
0.323826 0.5
0.322266 0.500447
0.371169 0.5625
0.373047 0.562007
0.373047 0.562007
0.375 0.561479
0.389254 0.703125
0.390625 0.704538
0.382249 0.693359
0.382813 0.694442
0.381376 0.691406
0.382249 0.693359
0.380668 0.689453
0.380859 0.689995
0.380126 0.6875
0.380668 0.689453
0.380859 0.689995
0.381376 0.691406
0.385921 0.699219
0.386719 0.700229
0.384512 0.697266
0.384766 0.697633
0.383291 0.695313
0.384512 0.697266
0.384766 0.697633
0.385921 0.699219
0.387503 0.701172
0.388672 0.702496
0.386719 0.700229
0.387503 0.701172
0.388672 0.702496
0.389254 0.703125
0.382813 0.694442
0.383291 0.695313
0.398071 0.710938
0.398438 0.711207
0.393269 0.707031
0.394531 0.708131
0.391173 0.705078
0.392578 0.706407
0.390625 0.704538
0.391173 0.705078
0.392578 0.706407
0.393269 0.707031
0.395559 0.708984
0.396484 0.709727
0.394531 0.708131
0.395559 0.708984
0.396484 0.709727
0.398071 0.710938
0.398438 0.711207
0.400391 0.712573
0.400877 0.712891
0.402344 0.713814
0.400391 0.712573
0.400877 0.712891
0.404133 0.714844
0.404297 0.714934
0.404297 0.714934
0.40625 0.715896
0.402344 0.713814
0.404133 0.714844
0.40625 0.715896
0.408203 0.716675
0.408651 0.716797
0.410156 0.717187
0.408203 0.716675
0.408651 0.716797
0.410156 0.717187
0.412109 0.717352
0.412109 0.717352
0.414063 0.717062
0.414063 0.717062
0.414807 0.716797
0.414807 0.716797
0.416016 0.716323
0.416016 0.716323
0.417969 0.715168
0.417969 0.715168
0.418428 0.714844
0.418428 0.714844
0.419922 0.713688
0.419922 0.713688
0.420858 0.712891
0.420858 0.712891
0.421875 0.711973
0.421875 0.711973
0.422967 0.710938
0.422967 0.710938
0.423828 0.71009
0.423828 0.71009
0.424916 0.708984
0.424916 0.708984
0.425781 0.708079
0.425781 0.708079
0.426761 0.707031
0.426761 0.707031
