0.371989 0.828125
0.375 0.832708
0.363674 0.8125
0.371989 0.828125
0.35752 0.796875
0.359375 0.801759
0.3533 0.78125
0.35752 0.796875
0.359375 0.801759
0.363674 0.8125
0.350818 0.765625
0.3533 0.78125
0.35 0.75
0.350818 0.765625
0.417292 0.875
0.421875 0.878011
0.421875 0.878011
0.4375 0.886326
0.448241 0.890625
0.453125 0.89248
0.4375 0.886326
0.448241 0.890625
0.453125 0.89248
0.46875 0.8967
0.46875 0.8967
0.484375 0.899182
0.484375 0.899182
0.5 0.9
0.383008 0.84375
0.390625 0.852493
0.397507 0.859375
0.40625 0.866992
0.390625 0.852493
0.397507 0.859375
0.375 0.832708
0.383008 0.84375
0.40625 0.866992
0.417292 0.875
0.350818 0.734375
0.35 0.75
0.3533 0.71875
0.350818 0.734375
0.35752 0.703125
0.3533 0.71875
0.359375 0.698241
0.35752 0.703125
0.363674 0.6875
0.359375 0.698241
0.371989 0.671875
0.363674 0.6875
0.375 0.667292
0.371989 0.671875
0.383008 0.65625
0.375 0.667292
0.390625 0.647507
0.383008 0.65625
0.397507 0.640625
0.390625 0.647507
0.40625 0.633008
0.397507 0.640625
0.417292 0.625
0.40625 0.633008
0.421875 0.621989
0.417292 0.625
0.4375 0.613674
0.421875 0.621989
0.448241 0.609375
0.4375 0.613674
0.453125 0.60752
0.448241 0.609375
0.46875 0.6033
0.453125 0.60752
0.484375 0.600818
0.46875 0.6033
0.5 0.6
0.484375 0.600818
0.5 0.9
0.515625 0.899182
0.515625 0.899182
0.53125 0.8967
0.53125 0.8967
0.546875 0.89248
0.546875 0.89248
0.551759 0.890625
0.551759 0.890625
0.5625 0.886326
0.5625 0.886326
0.578125 0.878011
0.578125 0.878011
0.582708 0.875
0.582708 0.875
0.59375 0.866992
0.59375 0.866992
0.602493 0.859375
0.602493 0.859375
0.609375 0.852493
0.609375 0.852493
0.616992 0.84375
0.616992 0.84375
0.625 0.832708
0.625 0.832708
0.628011 0.828125
0.628011 0.828125
0.636326 0.8125
0.636326 0.8125
0.640625 0.801759
0.640625 0.801759
0.64248 0.796875
0.64248 0.796875
0.6467 0.78125
0.6467 0.78125
0.649182 0.765625
0.649182 0.765625
0.65 0.75
0.59375 0.633008
0.582708 0.625
0.625 0.667292
0.616992 0.65625
0.609375 0.647507
0.602493 0.640625
0.602493 0.640625
0.59375 0.633008
0.616992 0.65625
0.609375 0.647507
0.515625 0.600818
0.5 0.6
0.53125 0.6033
0.515625 0.600818
0.546875 0.60752
0.53125 0.6033
0.5625 0.613674
0.551759 0.609375
0.551759 0.609375
0.546875 0.60752
0.578125 0.621989
0.5625 0.613674
0.582708 0.625
0.578125 0.621989
0.65 0.75
0.649182 0.734375
0.649182 0.734375
0.6467 0.71875
0.640625 0.698241
0.636326 0.6875
0.6467 0.71875
0.64248 0.703125
0.64248 0.703125
0.640625 0.698241
0.636326 0.6875
0.628011 0.671875
0.628011 0.671875
0.625 0.667292
