0.363938 0.8125
0.375 0.829797
0.35 0.75
0.363938 0.8125
0.420203 0.875
0.4375 0.886062
0.4375 0.886062
0.5 0.9
0.375 0.829797
0.420203 0.875
0.363938 0.6875
0.35 0.75
0.375 0.670203
0.363938 0.6875
0.420203 0.625
0.375 0.670203
0.4375 0.613938
0.420203 0.625
0.5 0.6
0.4375 0.613938
0.5 0.9
0.5625 0.886062
0.5625 0.886062
0.579797 0.875
0.579797 0.875
0.625 0.829797
0.625 0.829797
0.636062 0.8125
0.636062 0.8125
0.65 0.75
0.625 0.670203
0.579797 0.625
0.5625 0.613938
0.5 0.6
0.579797 0.625
0.5625 0.613938
0.65 0.75
0.636062 0.6875
0.636062 0.6875
0.625 0.670203
